"validfrom (UTC)","validto (UTC)",point,type,granularity,timezone,activity,classification,"capacity (kW)","volume (kWh)",percentage,"emission (kg CO2)","emissionfactor (kg CO2/kWh)"
"2025-01-08 00:00:00","2025-01-08 01:00:00",Nederland,LocalDistributionCompaniesCombination,Hour,UTC,Consuming,Current,18458490,18458490,0,3765531,0.204
"2025-01-08 01:00:00","2025-01-08 02:00:00",Nederland,LocalDistributionCompaniesCombination,Hour,UTC,Consuming,Current,19382852,19382852,0,3954101,0.204
"2025-01-08 02:00:00","2025-01-08 03:00:00",Nederland,LocalDistributionCompaniesCombination,Hour,UTC,Consuming,Current,20479185,20479185,0,4177753,0.204
"2025-01-08 03:00:00","2025-01-08 04:00:00",Nederland,LocalDistributionCompaniesCombination,Hour,UTC,Consuming,Current,22591746,22591746,0,4608715,0.204
"2025-01-08 04:00:00","2025-01-08 05:00:00",Nederland,LocalDistributionCompaniesCombination,Hour,UTC,Consuming,Current,27279012,27279012,0,5564918,0.204
"2025-01-08 05:00:00","2025-01-08 06:00:00",Nederland,LocalDistributionCompaniesCombination,Hour,UTC,Consuming,Current,35635602,35635602,0,7269662,0.204
"2025-01-08 06:00:00","2025-01-08 07:00:00",Nederland,LocalDistributionCompaniesCombination,Hour,UTC,Consuming,Current,43820096,43820096,0,8939299,0.204
"2025-01-08 07:00:00","2025-01-08 08:00:00",Nederland,LocalDistributionCompaniesCombination,Hour,UTC,Consuming,Current,46690723,46690723,0,9524906,0.204
"2025-01-08 08:00:00","2025-01-08 09:00:00",Nederland,LocalDistributionCompaniesCombination,Hour,UTC,Consuming,Current,45939928,45939928,0,9371744,0.204
"2025-01-08 09:00:00","2025-01-08 10:00:00",Nederland,LocalDistributionCompaniesCombination,Hour,UTC,Consuming,Current,40816123,40816123,0,8326488,0.204
"2025-01-08 10:00:00","2025-01-08 11:00:00",Nederland,LocalDistributionCompaniesCombination,Hour,UTC,Consuming,Current,37084828,37084828,0,7565304,0.204
"2025-01-08 11:00:00","2025-01-08 12:00:00",Nederland,LocalDistributionCompaniesCombination,Hour,UTC,Consuming,Current,35356654,35356654,0,7212757,0.204
"2025-01-08 12:00:00","2025-01-08 13:00:00",Nederland,LocalDistributionCompaniesCombination,Hour,UTC,Consuming,Current,34576791,34576791,0,7053665,0.204
"2025-01-08 13:00:00","2025-01-08 14:00:00",Nederland,LocalDistributionCompaniesCombination,Hour,UTC,Consuming,Current,35890446,35890446,0,7321650,0.204
"2025-01-08 14:00:00","2025-01-08 15:00:00",Nederland,LocalDistributionCompaniesCombination,Hour,UTC,Consuming,Current,38949132,38949132,0,7945622,0.204
"2025-01-08 15:00:00","2025-01-08 16:00:00",Nederland,LocalDistributionCompaniesCombination,Hour,UTC,Consuming,Current,41600647,41600647,0,8486531,0.204
"2025-01-08 16:00:00","2025-01-08 17:00:00",Nederland,LocalDistributionCompaniesCombination,Hour,UTC,Consuming,Current,42803444,42803444,0,8731902,0.204
"2025-01-08 17:00:00","2025-01-08 18:00:00",Nederland,LocalDistributionCompaniesCombination,Hour,UTC,Consuming,Current,40904158,40904158,0,8344448,0.204
"2025-01-08 18:00:00","2025-01-08 19:00:00",Nederland,LocalDistributionCompaniesCombination,Hour,UTC,Consuming,Current,39105012,39105012,0,7977421,0.204
"2025-01-08 19:00:00","2025-01-08 20:00:00",Nederland,LocalDistributionCompaniesCombination,Hour,UTC,Consuming,Current,36074996,36074996,0,7359298,0.204
"2025-01-08 20:00:00","2025-01-08 21:00:00",Nederland,LocalDistributionCompaniesCombination,Hour,UTC,Consuming,Current,32534595,32534595,0,6637056,0.204
"2025-01-08 21:00:00","2025-01-08 22:00:00",Nederland,LocalDistributionCompaniesCombination,Hour,UTC,Consuming,Current,27185423,27185423,0,5545825,0.204
"2025-01-08 22:00:00","2025-01-08 23:00:00",Nederland,LocalDistributionCompaniesCombination,Hour,UTC,Consuming,Current,22149664,22149664,0,4518531,0.204
"2025-01-08 23:00:00","2025-01-09 00:00:00",Nederland,LocalDistributionCompaniesCombination,Hour,UTC,Consuming,Current,20173403,20173403,0,4115373,0.204
"2025-01-09 00:00:00","2025-01-09 01:00:00",Nederland,LocalDistributionCompaniesCombination,Hour,UTC,Consuming,Current,20168028,20168028,0,4114277,0.204
"2025-01-09 01:00:00","2025-01-09 02:00:00",Nederland,LocalDistributionCompaniesCombination,Hour,UTC,Consuming,Current,20629488,20629488,0,4208415,0.204
"2025-01-09 02:00:00","2025-01-09 03:00:00",Nederland,LocalDistributionCompaniesCombination,Hour,UTC,Consuming,Current,22007512,22007512,0,4489531,0.204
"2025-01-09 03:00:00","2025-01-09 04:00:00",Nederland,LocalDistributionCompaniesCombination,Hour,UTC,Consuming,Current,24296533,24296533,0,4956492,0.204
"2025-01-09 04:00:00","2025-01-09 05:00:00",Nederland,LocalDistributionCompaniesCombination,Hour,UTC,Consuming,Current,28953051,28953051,0,5906422,0.204
"2025-01-09 05:00:00","2025-01-09 06:00:00",Nederland,LocalDistributionCompaniesCombination,Hour,UTC,Consuming,Current,37264503,37264503,0,7601957,0.204
"2025-01-09 06:00:00","2025-01-09 07:00:00",Nederland,LocalDistributionCompaniesCombination,Hour,UTC,Consuming,Current,44156880,44156880,0,9008003,0.204
"2025-01-09 07:00:00","2025-01-09 08:00:00",Nederland,LocalDistributionCompaniesCombination,Hour,UTC,Consuming,Current,45841712,45841712,0,9351708,0.204
"2025-01-09 08:00:00","2025-01-09 09:00:00",Nederland,LocalDistributionCompaniesCombination,Hour,UTC,Consuming,Current,46240172,46240172,0,9432994,0.204
"2025-01-09 09:00:00","2025-01-09 10:00:00",Nederland,LocalDistributionCompaniesCombination,Hour,UTC,Consuming,Current,44851865,44851865,0,9149779,0.204
"2025-01-09 10:00:00","2025-01-09 11:00:00",Nederland,LocalDistributionCompaniesCombination,Hour,UTC,Consuming,Current,40755506,40755506,0,8314122,0.204
"2025-01-09 11:00:00","2025-01-09 12:00:00",Nederland,LocalDistributionCompaniesCombination,Hour,UTC,Consuming,Current,37368520,37368520,0,7623177,0.204
"2025-01-09 12:00:00","2025-01-09 13:00:00",Nederland,LocalDistributionCompaniesCombination,Hour,UTC,Consuming,Current,34716037,34716037,0,7082071,0.204
"2025-01-09 13:00:00","2025-01-09 14:00:00",Nederland,LocalDistributionCompaniesCombination,Hour,UTC,Consuming,Current,33983647,33983647,0,6932663,0.204
"2025-01-09 14:00:00","2025-01-09 15:00:00",Nederland,LocalDistributionCompaniesCombination,Hour,UTC,Consuming,Current,36701528,36701528,0,7487111,0.204
"2025-01-09 15:00:00","2025-01-09 16:00:00",Nederland,LocalDistributionCompaniesCombination,Hour,UTC,Consuming,Current,41465542,41465542,0,8458970,0.204
"2025-01-09 16:00:00","2025-01-09 17:00:00",Nederland,LocalDistributionCompaniesCombination,Hour,UTC,Consuming,Current,44229437,44229437,0,9022805,0.204
"2025-01-09 17:00:00","2025-01-09 18:00:00",Nederland,LocalDistributionCompaniesCombination,Hour,UTC,Consuming,Current,43015816,43015816,0,8775225,0.204
"2025-01-09 18:00:00","2025-01-09 19:00:00",Nederland,LocalDistributionCompaniesCombination,Hour,UTC,Consuming,Current,41233919,41233919,0,8411718,0.204
"2025-01-09 19:00:00","2025-01-09 20:00:00",Nederland,LocalDistributionCompaniesCombination,Hour,UTC,Consuming,Current,38498863,38498863,0,7853767,0.204
"2025-01-09 20:00:00","2025-01-09 21:00:00",Nederland,LocalDistributionCompaniesCombination,Hour,UTC,Consuming,Current,34447238,34447238,0,7027236,0.204
"2025-01-09 21:00:00","2025-01-09 22:00:00",Nederland,LocalDistributionCompaniesCombination,Hour,UTC,Consuming,Current,28369046,28369046,0,5787284,0.204
"2025-01-09 22:00:00","2025-01-09 23:00:00",Nederland,LocalDistributionCompaniesCombination,Hour,UTC,Consuming,Current,22518032,22518032,0,4593678,0.204
"2025-01-09 23:00:00","2025-01-10 00:00:00",Nederland,LocalDistributionCompaniesCombination,Hour,UTC,Consuming,Current,20652063,20652063,0,4213020,0.204
"2025-01-10 00:00:00","2025-01-10 01:00:00",Nederland,LocalDistributionCompaniesCombination,Hour,UTC,Consuming,Current,20609106,20609106,0,4204256,0.204
"2025-01-10 01:00:00","2025-01-10 02:00:00",Nederland,LocalDistributionCompaniesCombination,Hour,UTC,Consuming,Current,20961976,20961976,0,4276243,0.204
"2025-01-10 02:00:00","2025-01-10 03:00:00",Nederland,LocalDistributionCompaniesCombination,Hour,UTC,Consuming,Current,21749190,21749190,0,4436834,0.204
"2025-01-10 03:00:00","2025-01-10 04:00:00",Nederland,LocalDistributionCompaniesCombination,Hour,UTC,Consuming,Current,23473135,23473135,0,4788519,0.204
"2025-01-10 04:00:00","2025-01-10 05:00:00",Nederland,LocalDistributionCompaniesCombination,Hour,UTC,Consuming,Current,28464698,28464698,0,5806797,0.204
"2025-01-10 05:00:00","2025-01-10 06:00:00",Nederland,LocalDistributionCompaniesCombination,Hour,UTC,Consuming,Current,36818180,36818180,0,7510908,0.204
"2025-01-10 06:00:00","2025-01-10 07:00:00",Nederland,LocalDistributionCompaniesCombination,Hour,UTC,Consuming,Current,45038444,45038444,0,9187842,0.204
"2025-01-10 07:00:00","2025-01-10 08:00:00",Nederland,LocalDistributionCompaniesCombination,Hour,UTC,Consuming,Current,48230653,48230653,0,9839052,0.204
"2025-01-10 08:00:00","2025-01-10 09:00:00",Nederland,LocalDistributionCompaniesCombination,Hour,UTC,Consuming,Current,47761277,47761277,0,9743300,0.204
"2025-01-10 09:00:00","2025-01-10 10:00:00",Nederland,LocalDistributionCompaniesCombination,Hour,UTC,Consuming,Current,42900982,42900982,0,8751799,0.204
"2025-01-10 10:00:00","2025-01-10 11:00:00",Nederland,LocalDistributionCompaniesCombination,Hour,UTC,Consuming,Current,38220798,38220798,0,7797041,0.204
"2025-01-10 11:00:00","2025-01-10 12:00:00",Nederland,LocalDistributionCompaniesCombination,Hour,UTC,Consuming,Current,35121830,35121830,0,7164852,0.204
"2025-01-10 12:00:00","2025-01-10 13:00:00",Nederland,LocalDistributionCompaniesCombination,Hour,UTC,Consuming,Current,33314956,33314956,0,6796250,0.204
"2025-01-10 13:00:00","2025-01-10 14:00:00",Nederland,LocalDistributionCompaniesCombination,Hour,UTC,Consuming,Current,33788072,33788072,0,6892766,0.204
"2025-01-10 14:00:00","2025-01-10 15:00:00",Nederland,LocalDistributionCompaniesCombination,Hour,UTC,Consuming,Current,36404937,36404937,0,7426606,0.204
"2025-01-10 15:00:00","2025-01-10 16:00:00",Nederland,LocalDistributionCompaniesCombination,Hour,UTC,Consuming,Current,40737617,40737617,0,8310473,0.204
"2025-01-10 16:00:00","2025-01-10 17:00:00",Nederland,LocalDistributionCompaniesCombination,Hour,UTC,Consuming,Current,42374927,42374927,0,8644484,0.204
"2025-01-10 17:00:00","2025-01-10 18:00:00",Nederland,LocalDistributionCompaniesCombination,Hour,UTC,Consuming,Current,40433605,40433605,0,8248454,0.204
"2025-01-10 18:00:00","2025-01-10 19:00:00",Nederland,LocalDistributionCompaniesCombination,Hour,UTC,Consuming,Current,39097511,39097511,0,7975892,0.204
"2025-01-10 19:00:00","2025-01-10 20:00:00",Nederland,LocalDistributionCompaniesCombination,Hour,UTC,Consuming,Current,36767383,36767383,0,7500545,0.204
"2025-01-10 20:00:00","2025-01-10 21:00:00",Nederland,LocalDistributionCompaniesCombination,Hour,UTC,Consuming,Current,33574261,33574261,0,6849148,0.204
"2025-01-10 21:00:00","2025-01-10 22:00:00",Nederland,LocalDistributionCompaniesCombination,Hour,UTC,Consuming,Current,28933589,28933589,0,5902451,0.204
"2025-01-10 22:00:00","2025-01-10 23:00:00",Nederland,LocalDistributionCompaniesCombination,Hour,UTC,Consuming,Current,24556004,24556004,0,5009424,0.204
"2025-01-10 23:00:00","2025-01-11 00:00:00",Nederland,LocalDistributionCompaniesCombination,Hour,UTC,Consuming,Current,22697331,22697331,0,4630254,0.204
"2025-01-11 00:00:00","2025-01-11 01:00:00",Nederland,LocalDistributionCompaniesCombination,Hour,UTC,Consuming,Current,22516997,22516997,0,4593467,0.204
"2025-01-11 01:00:00","2025-01-11 02:00:00",Nederland,LocalDistributionCompaniesCombination,Hour,UTC,Consuming,Current,22752456,22752456,0,4641500,0.204
"2025-01-11 02:00:00","2025-01-11 03:00:00",Nederland,LocalDistributionCompaniesCombination,Hour,UTC,Consuming,Current,23734811,23734811,0,4841901,0.204
"2025-01-11 03:00:00","2025-01-11 04:00:00",Nederland,LocalDistributionCompaniesCombination,Hour,UTC,Consuming,Current,25320260,25320260,0,5165332,0.204
"2025-01-11 04:00:00","2025-01-11 05:00:00",Nederland,LocalDistributionCompaniesCombination,Hour,UTC,Consuming,Current,28457496,28457496,0,5805328,0.204
"2025-01-11 05:00:00","2025-01-11 06:00:00",Nederland,LocalDistributionCompaniesCombination,Hour,UTC,Consuming,Current,34212068,34212068,0,6979261,0.204
"2025-01-11 06:00:00","2025-01-11 07:00:00",Nederland,LocalDistributionCompaniesCombination,Hour,UTC,Consuming,Current,40776426,40776426,0,8318390,0.204
"2025-01-11 07:00:00","2025-01-11 08:00:00",Nederland,LocalDistributionCompaniesCombination,Hour,UTC,Consuming,Current,47334562,47334562,0,9656250,0.204
"2025-01-11 08:00:00","2025-01-11 09:00:00",Nederland,LocalDistributionCompaniesCombination,Hour,UTC,Consuming,Current,50157211,50157211,0,10232070,0.204
"2025-01-11 09:00:00","2025-01-11 10:00:00",Nederland,LocalDistributionCompaniesCombination,Hour,UTC,Consuming,Current,46196823,46196823,0,9424151,0.204
"2025-01-11 10:00:00","2025-01-11 11:00:00",Nederland,LocalDistributionCompaniesCombination,Hour,UTC,Consuming,Current,40549289,40549289,0,8272054,0.204
"2025-01-11 11:00:00","2025-01-11 12:00:00",Nederland,LocalDistributionCompaniesCombination,Hour,UTC,Consuming,Current,36657089,36657089,0,7478045,0.204
"2025-01-11 12:00:00","2025-01-11 13:00:00",Nederland,LocalDistributionCompaniesCombination,Hour,UTC,Consuming,Current,34509127,34509127,0,7039861,0.204
"2025-01-11 13:00:00","2025-01-11 14:00:00",Nederland,LocalDistributionCompaniesCombination,Hour,UTC,Consuming,Current,33739200,33739200,0,6882796,0.204
"2025-01-11 14:00:00","2025-01-11 15:00:00",Nederland,LocalDistributionCompaniesCombination,Hour,UTC,Consuming,Current,35674786,35674786,0,7277655,0.204
"2025-01-11 15:00:00","2025-01-11 16:00:00",Nederland,LocalDistributionCompaniesCombination,Hour,UTC,Consuming,Current,38983142,38983142,0,7952560,0.204
"2025-01-11 16:00:00","2025-01-11 17:00:00",Nederland,LocalDistributionCompaniesCombination,Hour,UTC,Consuming,Current,40578227,40578227,0,8277957,0.204
"2025-01-11 17:00:00","2025-01-11 18:00:00",Nederland,LocalDistributionCompaniesCombination,Hour,UTC,Consuming,Current,39371856,39371856,0,8031857,0.204
"2025-01-11 18:00:00","2025-01-11 19:00:00",Nederland,LocalDistributionCompaniesCombination,Hour,UTC,Consuming,Current,38085271,38085271,0,7769394,0.204
"2025-01-11 19:00:00","2025-01-11 20:00:00",Nederland,LocalDistributionCompaniesCombination,Hour,UTC,Consuming,Current,35937283,35937283,0,7331204,0.204
"2025-01-11 20:00:00","2025-01-11 21:00:00",Nederland,LocalDistributionCompaniesCombination,Hour,UTC,Consuming,Current,32989594,32989594,0,6729876,0.204
"2025-01-11 21:00:00","2025-01-11 22:00:00",Nederland,LocalDistributionCompaniesCombination,Hour,UTC,Consuming,Current,28786097,28786097,0,5872362,0.204
"2025-01-11 22:00:00","2025-01-11 23:00:00",Nederland,LocalDistributionCompaniesCombination,Hour,UTC,Consuming,Current,23906535,23906535,0,4876932,0.204
"2025-01-11 23:00:00","2025-01-12 00:00:00",Nederland,LocalDistributionCompaniesCombination,Hour,UTC,Consuming,Current,21494644,21494644,0,4384907,0.204
"2025-01-12 00:00:00","2025-01-12 01:00:00",Nederland,LocalDistributionCompaniesCombination,Hour,UTC,Consuming,Current,20769382,20769382,0,4236953,0.204
"2025-01-12 01:00:00","2025-01-12 02:00:00",Nederland,LocalDistributionCompaniesCombination,Hour,UTC,Consuming,Current,20741993,20741993,0,4231366,0.204
"2025-01-12 02:00:00","2025-01-12 03:00:00",Nederland,LocalDistributionCompaniesCombination,Hour,UTC,Consuming,Current,20973098,20973098,0,4278511,0.204
"2025-01-12 03:00:00","2025-01-12 04:00:00",Nederland,LocalDistributionCompaniesCombination,Hour,UTC,Consuming,Current,22118744,22118744,0,4512222,0.204
"2025-01-12 04:00:00","2025-01-12 05:00:00",Nederland,LocalDistributionCompaniesCombination,Hour,UTC,Consuming,Current,24363983,24363983,0,4970251,0.204
"2025-01-12 05:00:00","2025-01-12 06:00:00",Nederland,LocalDistributionCompaniesCombination,Hour,UTC,Consuming,Current,28901543,28901543,0,5895913,0.204
"2025-01-12 06:00:00","2025-01-12 07:00:00",Nederland,LocalDistributionCompaniesCombination,Hour,UTC,Consuming,Current,35016791,35016791,0,7143425,0.204
"2025-01-12 07:00:00","2025-01-12 08:00:00",Nederland,LocalDistributionCompaniesCombination,Hour,UTC,Consuming,Current,41147225,41147225,0,8394033,0.204
"2025-01-12 08:00:00","2025-01-12 09:00:00",Nederland,LocalDistributionCompaniesCombination,Hour,UTC,Consuming,Current,44643465,44643465,0,9107266,0.204
"2025-01-12 09:00:00","2025-01-12 10:00:00",Nederland,LocalDistributionCompaniesCombination,Hour,UTC,Consuming,Current,43242356,43242356,0,8821440,0.204
"2025-01-12 10:00:00","2025-01-12 11:00:00",Nederland,LocalDistributionCompaniesCombination,Hour,UTC,Consuming,Current,39483865,39483865,0,8054707,0.204
"2025-01-12 11:00:00","2025-01-12 12:00:00",Nederland,LocalDistributionCompaniesCombination,Hour,UTC,Consuming,Current,36024826,36024826,0,7349064,0.204
"2025-01-12 12:00:00","2025-01-12 13:00:00",Nederland,LocalDistributionCompaniesCombination,Hour,UTC,Consuming,Current,32656741,32656741,0,6661975,0.204
"2025-01-12 13:00:00","2025-01-12 14:00:00",Nederland,LocalDistributionCompaniesCombination,Hour,UTC,Consuming,Current,30669037,30669037,0,6256482,0.204
"2025-01-12 14:00:00","2025-01-12 15:00:00",Nederland,LocalDistributionCompaniesCombination,Hour,UTC,Consuming,Current,32180709,32180709,0,6564864,0.204
"2025-01-12 15:00:00","2025-01-12 16:00:00",Nederland,LocalDistributionCompaniesCombination,Hour,UTC,Consuming,Current,35603195,35603195,0,7263051,0.204
"2025-01-12 16:00:00","2025-01-12 17:00:00",Nederland,LocalDistributionCompaniesCombination,Hour,UTC,Consuming,Current,37941158,37941158,0,7739996,0.204
"2025-01-12 17:00:00","2025-01-12 18:00:00",Nederland,LocalDistributionCompaniesCombination,Hour,UTC,Consuming,Current,37093919,37093919,0,7567158,0.204
"2025-01-12 18:00:00","2025-01-12 19:00:00",Nederland,LocalDistributionCompaniesCombination,Hour,UTC,Consuming,Current,35378788,35378788,0,7217272,0.204
"2025-01-12 19:00:00","2025-01-12 20:00:00",Nederland,LocalDistributionCompaniesCombination,Hour,UTC,Consuming,Current,32832888,32832888,0,6697908,0.204
"2025-01-12 20:00:00","2025-01-12 21:00:00",Nederland,LocalDistributionCompaniesCombination,Hour,UTC,Consuming,Current,29946922,29946922,0,6109171,0.204
"2025-01-12 21:00:00","2025-01-12 22:00:00",Nederland,LocalDistributionCompaniesCombination,Hour,UTC,Consuming,Current,25614127,25614127,0,5225281,0.204
"2025-01-12 22:00:00","2025-01-12 23:00:00",Nederland,LocalDistributionCompaniesCombination,Hour,UTC,Consuming,Current,21457945,21457945,0,4377420,0.204
"2025-01-12 23:00:00","2025-01-13 00:00:00",Nederland,LocalDistributionCompaniesCombination,Hour,UTC,Consuming,Current,19915269,19915269,0,4062714,0.204
"2025-01-13 00:00:00","2025-01-13 01:00:00",Nederland,LocalDistributionCompaniesCombination,Hour,UTC,Consuming,Current,20260948,20260948,0,4133232,0.204
"2025-01-13 01:00:00","2025-01-13 02:00:00",Nederland,LocalDistributionCompaniesCombination,Hour,UTC,Consuming,Current,21364734,21364734,0,4358405,0.204
"2025-01-13 02:00:00","2025-01-13 03:00:00",Nederland,LocalDistributionCompaniesCombination,Hour,UTC,Consuming,Current,22774065,22774065,0,4645908,0.204
"2025-01-13 03:00:00","2025-01-13 04:00:00",Nederland,LocalDistributionCompaniesCombination,Hour,UTC,Consuming,Current,25284830,25284830,0,5158104,0.204
